,source_link,target_link 
9521,4979,9
9522,4979,126
9523,4979,148
9524,4979,376
9525,4979,41
9526,4980,126
9527,4981,126
9528,4982,1854
9529,4982,9
9530,4983,126
9531,4983,5064
9532,4983,5065
9533,4983,1627
9534,4983,9
9535,4983,869
9536,4984,1984
9537,4984,1811
9538,4984,1983
9539,4984,9
9540,4984,126
9541,4984,1806
9542,4985,1984
9543,4985,1811
9544,4985,1983
9545,4985,9
9546,4985,126
9547,4985,1806
9548,4986,1984
9549,4986,1811
9550,4986,1983
9551,4986,9
9552,4986,126
9553,4986,1806
9554,4988,126
9555,4989,14
9556,4989,31
9557,4989,5041
9558,4989,126
9559,4989,128
9560,4990,1806
9561,4990,1618
9562,4990,27
9563,4990,126
9564,4990,9
9565,4990,7768
9566,4991,126
9567,4991,14
9568,4991,9
9569,4991,128
9570,4992,1984
9571,4992,1811
9572,4992,1983
9573,4992,9
9574,4992,126
9575,4993,1807
9576,4993,1811
9577,4993,1983
9578,4994,1807
9579,4994,1811
9580,4994,1983
9581,4994,9
9582,4994,126
9583,4994,3856
9584,4995,1807
9585,4995,1811
9586,4995,1983
9587,4995,9
9588,4995,126
9589,4995,3856
9590,4996,127
9591,4996,8773
9592,4996,8771
9593,4996,8652
9594,4996,8671
9595,4996,8716
9596,4997,8652
9597,4997,127
9598,4998,127
9599,5000,8671
9600,5000,127
9601,5000,1495
9602,5001,127
9603,5001,8716
9604,5003,127
9605,5003,8652
9606,5003,8694
9607,5003,8708
9608,5003,8749
9609,5003,8665
9610,5003,6178
9611,5003,8671
9612,5003,8773
9613,5004,1810
9614,5004,1806
9615,5004,127
9616,5004,1812
9617,5005,8689
9618,5005,8652
9619,5005,31
9620,5005,127
9621,5005,14
9622,5005,1806
9623,5005,1810
9624,5005,1495
9625,5009,8671
9626,5009,127
9627,5009,1495
9628,5010,127
9629,5012,127
9630,5012,8637
9631,5012,8652
9632,5012,8694
9633,5012,8707
9634,5012,1495
9635,5012,8742
9636,5012,8709
9637,5014,127
9638,5014,846
9639,5014,3995
9640,5015,127
9641,5015,846
9642,5015,3995
9643,5016,332
9644,5016,12
9645,5016,127
9646,5017,128
9647,5017,1661
9648,5018,12
9649,5018,127
9650,5018,332
9651,5019,8694
9652,5019,127
9653,5019,4004
9654,5019,3974
9655,5019,1810
9656,5019,1811
9657,5019,1984
9658,5021,127
9659,5021,14
9660,5022,127
9661,5022,9
9662,5022,5019
9663,5022,3995
9664,5022,4999
9665,5023,127
9666,5023,8645
9667,5024,127
9668,5025,8630
9669,5025,127
9670,5025,14
9671,5025,31
9672,5025,3020
9673,5025,1079
9674,5025,8635
9675,5025,8645
9676,5025,8646
9677,5025,8647
9678,5025,8649
9679,5026,8671
9680,5026,8652
9681,5026,8752
9682,5026,5065
9683,5026,5064
9684,5026,128
9685,5026,83
9686,5026,127
9687,5026,1079
9688,5027,127
9689,5027,9
9690,5027,5019
9691,5027,3995
9692,5027,4999
9693,5028,8694
9694,5028,127
9695,5029,326
9696,5029,7755
9697,5029,1077
9698,5029,8737
9699,5029,8664
9700,5029,8702
9701,5029,5971
9702,5029,388
9703,5029,127
9704,5029,1324
9705,5030,127
9706,5030,4981
9707,5031,127
9708,5031,8707
9709,5031,602
9710,5035,8709
9711,5035,127
9712,5036,127
9713,5036,4981
9714,5037,8653
9715,5037,127
9716,5037,8665
9717,5037,6178
9718,5037,8674
9719,5037,1078
9720,5037,8757
9721,5037,8681
9722,5037,8687
9723,5037,8692
9724,5037,7755
9725,5037,8706
9726,5037,8709
9727,5037,8717
9728,5037,9577
9729,5037,8725
9730,5037,8734
9731,5037,8752
9732,5037,8753
9733,5037,8755
9734,5037,8756
9735,5037,6130
9736,5038,127
9737,5039,127
9738,5040,127
9739,5044,9577
9740,5044,8712
9741,5044,1410
9742,5044,2827
9743,5044,4981
9744,5045,5048
9745,5045,1660
9746,5048,1660
9747,5054,936
9748,5054,45
9749,5054,934
9750,5055,8622
9751,5055,5056
9752,5056,4795
9753,5056,8755
9754,5058,1079
9755,5058,596
9756,5058,5041
9757,5058,1617
9758,5058,603
9759,5058,599
9760,5058,597
9761,5058,359
9762,5058,94
9763,5059,128
9764,5062,128
9765,5064,126
9766,5065,930
9767,5065,9
9768,5065,931
9769,5065,932
9770,5065,933
9771,5065,934
9772,5065,45
9773,5065,935
9774,5065,936
9775,5068,129
9776,5068,4440
9777,5070,5144
9778,5070,166
9779,5070,129
9780,5070,9542
9781,5070,2217
9782,5071,5144
9783,5072,129
9784,5072,5130
9785,5072,5140
9786,5072,5142
9787,5072,5144
9788,5073,5130
9789,5073,129
9790,5073,5133
9791,5073,5140
9792,5073,5097
9793,5073,5141
9794,5073,5142
9795,5073,5135
9796,5073,5146
9797,5074,5130
9798,5074,5133
9799,5074,5136
9800,5074,5097
9801,5074,5140
9802,5074,5073
9803,5074,5142
9804,5074,5102
9805,5075,5137
9806,5075,5141
9807,5077,9578
9808,5077,6380
9809,5077,5144
9810,5077,5136
9811,5077,5131
9812,5077,5097
9813,5077,5142
9814,5077,5146
9815,5078,5140
9816,5078,129
9817,5078,5097
9818,5078,5133
9819,5078,5141
9820,5079,129
9821,5080,5133
9822,5080,5131
9823,5080,5141
9824,5080,5142
9825,5080,5097
9826,5080,5138
9827,5081,129
9828,5081,5141
9829,5082,5144
9830,5083,5140
9831,5083,5130
9832,5083,5133
9833,5083,129
9834,5083,5097
9835,5083,5144
9836,5083,5142
9837,5083,5136
9838,5083,5132
9839,5083,5143
9840,5083,5146
9841,5083,5073
9842,5084,129
9843,5084,5097
9844,5085,5140
9845,5085,129
9846,5085,5133
9847,5085,5130
9848,5085,5136
9849,5085,5097
9850,5085,5141
9851,5088,5110
9852,5088,129
9853,5088,7078
9854,5088,1809
9855,5088,1810
9856,5089,5131
9857,5089,5097
9858,5089,5137
9859,5090,8717
9860,5091,129
9861,5091,4440
9862,5092,5130
9863,5092,5132
9864,5092,5136
9865,5092,5097
9866,5092,5140
9867,5092,5137
9868,5092,5073
9869,5092,5146
9870,5092,5142
9871,5092,5134
9872,5092,5135
9873,5092,5143
9874,5093,5144
9875,5093,6427
9876,5094,5141
9877,5094,5133
9878,5094,5130
9879,5094,5140
9880,5094,5136
9881,5096,5140
9882,5096,5130
9883,5096,5133
9884,5096,129
9885,5096,5097
9886,5096,5144
9887,5096,5142
9888,5096,5136
9889,5096,5132
9890,5096,5143
9891,5097,129
9892,5097,5130
9893,5097,5136
9894,5097,5135
9895,5097,5141
9896,5097,5139
9897,5098,129
9898,5098,6427
9899,5101,129
9900,5102,129
9901,5102,5136
9902,5102,5097
9903,5102,5141
9904,5103,129
9905,5103,5130
9906,5103,5140
9907,5103,5142
9908,5103,5144
9909,5104,129
9910,5104,6427
9911,5104,1618
9912,5106,166
9913,5106,5131
9914,5106,5097
9915,5106,5135
9916,5107,5141
9917,5107,5142
9918,5107,5140
9919,5107,129
9920,5108,5144
9921,5109,5130
9922,5109,129
9923,5109,5131
9924,5109,5132
9925,5109,5133
9926,5109,5134
9927,5109,5135
9928,5109,5136
9929,5109,5097
9930,5109,5137
9931,5109,5138
9932,5109,5139
9933,5109,5140
9934,5109,5073
9935,5109,5141
9936,5109,5142
9937,5109,5143
9938,5109,5144
9939,5109,5145
9940,5109,5146
9941,5111,5131
9942,5111,129
9943,5111,5140
9944,5111,5073
9945,5111,5097
9946,5111,5141
9947,5111,5136
9948,5111,8689
9949,5113,5144
9950,5140,5080
9951,5147,5070
9952,5147,5144
9953,5147,5078
9954,5148,8773
9955,5149,130
9956,5149,5198
9957,5149,5193
9958,5150,130
9959,5153,130
9960,5154,5150
9961,5155,130
9962,5156,130
9963,5158,130
9964,5165,130
9965,5166,130
9966,5169,5198
9967,5169,130
9968,5170,130
9969,5170,5150
9970,5172,130
9971,5172,1618
9972,5174,5150
9973,5178,130
9974,5179,130
9975,5180,130
9976,5182,130
9977,5183,130
9978,5184,130
9979,5192,130
9980,5199,131
9981,5199,1489
9982,5200,131
9983,5200,1489
9984,5201,131
9985,5201,1489
9986,5206,5223
9987,5206,8096
9988,5208,131
9989,5208,5233
9990,5208,5211
9991,5209,131
9992,5211,131
9993,5214,131
9994,5215,5211
9995,5215,131
9996,5219,131
9997,5220,5233
9998,5223,131
9999,5228,5233
10000,5231,1489
10001,5232,1489
10002,5235,132
10003,5235,5282
10004,5236,132
10005,5238,132
10006,5241,132
10007,5243,132
10008,5244,132
10009,5245,132
10010,5245,5282
10011,5246,132
10012,5246,5282
10013,5249,5252
10014,5253,132
10015,5255,6016
10016,5255,132
10017,5255,1488
10018,5258,1812
10019,5258,7905
10020,5258,8709
10021,5258,8665
10022,5258,1984
10023,5258,1811
10024,5258,1983
10025,5259,5275
10026,5260,8689
10027,5260,132
10028,5260,82
10029,5263,8689
10030,5263,132
10031,5263,82
10032,5267,132
10033,5269,5044
10034,5269,8671
10035,5269,14
10036,5269,5064
10037,5269,1661
10038,5269,132
10039,5269,6016
10040,5269,935
10041,5272,184
10042,5272,7796
10043,5272,132
10044,5273,8687
10045,5273,388
10046,5273,8751
10047,5273,8692
10048,5273,610
10049,5273,132
10050,5273,196
10051,5278,5292
10052,5284,132
10053,5293,132
10054,5303,8653
10055,5303,6178
10056,5303,8665
10057,5303,8734
10058,5303,6130
10059,5303,8749
10060,5303,8658
10061,5303,8744
10062,5303,8656
10063,5303,8681
10064,5303,8687
10065,5303,8689
10066,5303,936
10067,5303,6135
10068,5303,8695
10069,5303,8706
10070,5303,133
10071,5303,8725
10072,5303,8671
10073,5303,7755
10074,5303,8717
10075,5303,8724
10076,5303,3937
10077,5303,4007
10078,5303,8755
10079,5303,8756
10080,5303,8709
10081,5305,4007
10082,5305,3997
10083,5306,5345
10084,5306,133
10085,5307,4007
10086,5307,3995
10087,5308,8724
10088,5308,133
10089,5308,8706
10090,5308,8734
10091,5308,8695
10092,5308,5310
10093,5309,8724
10094,5309,133
10095,5309,8706
10096,5309,8734
10097,5309,8695
10098,5309,5310
10099,5310,8724
10100,5310,133
10101,5310,8706
10102,5310,8734
10103,5310,8695
10104,5310,5308
10105,5311,6177
10106,5311,6949
10107,5313,133
10108,5313,8724
10109,5314,4007
10110,5314,3995
10111,5318,5346
10112,5318,133
10113,5319,1660
10114,5321,1809
10115,5321,1811
10116,5321,5310
10117,5321,8665
10118,5321,8669
10119,5322,133
10120,5323,6177
10121,5325,5315
10122,5325,5345
10123,5325,458
10124,5326,1983
10125,5326,133
10126,5326,8671
10127,5327,133
10128,5328,8671
10129,5328,8652
10130,5328,8724
10131,5328,133
10132,5328,4041
10133,5328,8665
10134,5330,3995
10135,5330,8652
10136,5330,5346
10137,5330,8706
10138,5330,8716
10139,5330,8671
10140,5330,8724
10141,5330,4007
10142,5331,133
10143,5331,5310
10144,5331,8665
10145,5332,8671
10146,5332,8669
10147,5332,8725
10148,5332,8752
10149,5332,8706
10150,5332,133
10151,5332,8628
10152,5332,8650
10153,5332,1220
10154,5336,8652
10155,5336,8706
10156,5337,8671
10157,5337,133
10158,5339,8665
10159,5340,133
10160,5340,8671
10161,5342,2013
10162,5342,3995
10163,5343,5346
10164,5347,2475
10165,5350,2217
10166,5350,134
10167,5350,6884
10168,5356,2078
10169,5361,134
10170,5361,2216
10171,5364,5359
10172,5367,2078
10173,5372,5855
10174,5372,7895
10175,5375,5372
10176,5376,2078
10177,5378,2078
10178,5381,2216
10179,5381,134
10180,5382,1808
10181,5382,1618
10182,5384,5401
10183,5384,5372
10184,5385,2078
10185,5387,7267
10186,5388,2078
10187,5392,134
10188,5392,5393
10189,5392,5394
10190,5392,5395
10191,5392,5396
10192,5392,5397
10193,5392,5398
10194,5392,5399
10195,5392,5403
10196,5393,5392
10197,5393,5394
10198,5393,5395
10199,5393,5396
10200,5393,5397
10201,5393,5398
10202,5393,5399
10203,5393,5400
10204,5393,5401
10205,5393,5402
10206,5393,5403
10207,5394,5392
10208,5394,5393
10209,5394,5395
10210,5394,5396
10211,5394,5397
10212,5394,5398
10213,5394,5399
10214,5394,5400
10215,5394,5401
10216,5394,5402
10217,5394,5403
10218,5395,5392
10219,5395,5393
10220,5395,5394
10221,5395,5396
10222,5395,5397
10223,5395,5398
10224,5395,5399
10225,5395,5400
10226,5395,5401
10227,5395,5402
10228,5395,5403
10229,5396,5392
10230,5396,134
10231,5396,5393
10232,5396,5394
10233,5396,5395
10234,5396,5397
10235,5396,5398
10236,5396,5399
10237,5396,5400
10238,5396,5401
10239,5396,5402
10240,5396,5403
10241,5397,5392
10242,5397,5393
10243,5397,5394
10244,5397,5395
10245,5397,5396
10246,5397,5398
10247,5397,5399
10248,5397,5400
10249,5397,5401
10250,5397,5402
10251,5397,5403
10252,5398,5392
10253,5398,134
10254,5398,5393
10255,5398,5394
10256,5398,5395
10257,5398,5396
10258,5398,5397
10259,5398,5399
10260,5398,5400
10261,5398,5401
10262,5398,5402
10263,5398,5403
10264,5399,5392
10265,5399,5393
10266,5399,5394
10267,5399,5395
10268,5399,5396
10269,5399,5397
10270,5399,5398
10271,5399,5400
10272,5399,5401
10273,5399,5402
10274,5399,5403
10275,5400,1806
10276,5400,3925
10277,5404,1660
10278,5404,5410
10279,5405,135
10280,5406,8755
10281,5406,8652
10282,5406,135
10283,5406,8671
10284,5406,8707
10285,5407,135
10286,5408,135
10287,5410,5744
10288,5411,314
10289,5411,8752
10290,5411,9390
10291,5411,135
10292,5411,6135
10293,5411,5715
10294,5413,135
10295,5413,5417
10296,5414,254
10297,5414,3020
10298,5414,135
10299,5414,3022
10300,5414,8755
10301,5414,8684
10302,5414,388
10303,5414,8681
10304,5414,8687
10305,5416,1806
10306,5416,597
10307,5416,602
10308,5416,135
10309,5416,138
10310,5417,135
10311,5419,7636
10312,5420,202
10313,5420,135
10314,5420,314
10315,5420,254
10316,5420,41
10317,5420,138
10318,5420,8755
10319,5420,1255
10320,5420,3020
10321,5420,3974
10322,5421,5417
10323,5422,135
10324,5422,5041
10325,5422,2657
10326,5422,3995
10327,5422,128
10328,5423,135
10329,5425,2078
10330,5425,135
10331,5426,5417
10332,5427,135
10333,5427,5417
10334,5430,2465
10335,5430,135
10336,5430,8755
10337,5432,135
10338,5433,135
10339,5434,135
10340,5435,1806
10341,5436,138
10342,5436,3410
10343,5437,8717
10344,5437,135
10345,5438,135
10346,5438,5417
10347,5439,274
10348,5439,5417
10349,5442,1618
10350,5442,5065
10351,5448,138
10352,5453,136
10353,5454,136
10354,5457,82
10355,5457,136
10356,5457,144
10357,5458,136
10358,5459,82
10359,5459,136
10360,5459,294
10361,5459,1076
10362,5460,136
10363,5460,70
10364,5460,1083
10365,5460,8097
10366,5461,136
10367,5461,82
10368,5462,136
10369,5463,136
10370,5463,70
10371,5464,294
10372,5464,136
10373,5466,136
10374,5467,136
10375,5468,136
10376,5469,136
10377,5470,194
10378,5470,136
10379,5472,5345
10380,5472,1079
10381,5472,4965
10382,5472,137
10383,5472,365
10384,5474,137
10385,5475,128
10386,5475,126
10387,5475,4981
10388,5475,1079
10389,5475,137
10390,5475,9
10391,5475,8716
10392,5479,137
10393,5480,137
10394,5488,8629
10395,5488,8630
10396,5488,604
10397,5488,138
10398,5488,8635
10399,5488,8636
10400,5488,8637
10401,5488,8640
10402,5488,8641
10403,5488,8642
10404,5488,8644
10405,5488,8645
10406,5488,3400
10407,5488,8646
10408,5488,8647
10409,5488,8648
10410,5488,8649
10411,5488,8651
10412,5488,9027
10413,5490,138
10414,5491,138
10415,5491,7898
10416,5491,3020
10417,5491,1079
10418,5491,336
10419,5493,598
10420,5493,599
10421,5493,597
10422,5493,82
10423,5493,138
10424,5493,771
10425,5493,232
10426,5496,9
10427,5497,4181
10428,5497,4182
10429,5497,4183
10430,5497,2826
10431,5497,138
10432,5497,8717
10433,5497,8645
10434,5498,8716
10435,5500,5490
10436,5501,9
10437,5501,5487
10438,5502,148
10439,5502,3018
10440,5502,339
10441,5503,139
10442,5503,0
10443,5503,1488
10444,5503,1495
10445,5503,1475
10446,5507,139
10447,5507,1495
10448,5515,139
10449,5519,139
10450,5519,1488
10451,5521,139
10452,5521,1495
10453,5522,139
10454,5522,1495
10455,5523,8716
10456,5527,139
10457,5528,139
10458,5528,5506
10459,5530,139
10460,5530,1495
10461,5532,350
10462,5533,5515
10463,5533,1495
10464,5533,139
10465,5534,1475
10466,5537,139
10467,5542,5548
10468,5543,8671
10469,5544,7895
10470,5544,372
10471,5544,178
10472,5544,350
10473,5544,1
10474,5544,6555
10475,5544,15
10476,5544,87
10477,5544,3556
10478,5544,86
10479,5544,54
10480,5544,21
10481,5544,10
10482,5544,59
10483,5544,85
10484,5544,2408
10485,5544,2409
10486,5544,1475
10487,5544,6
10488,5544,1490
10489,5544,3087
10490,5544,2412
10491,5545,5519
10492,5545,139
10493,5545,1495
10494,5547,63
10495,5547,12
10496,5547,1495
10497,5547,139
10498,5550,3990
10499,5553,140
10500,5558,143
10501,5558,140
10502,5558,26
10503,5558,9
10504,5558,4981
10505,5558,1458
10506,5559,140
10507,5559,4723
10508,5559,1079
10509,5559,14
10510,5559,8752
10511,5560,143
10512,5560,140
10513,5560,26
10514,5560,9
10515,5560,8671
10516,5560,4981
10517,5561,9
10518,5562,345
10519,5562,5064
10520,5562,5041
10521,5562,1112
10522,5563,9106
10523,5563,66
10524,5563,845
10525,5563,140
10526,5563,26
10527,5563,324
10528,5564,140
10529,5564,324
10530,5564,26
10531,5564,1079
10532,5565,601
10533,5565,1983
10534,5565,26
10535,5565,4722
10536,5565,9
10537,5565,8710
10538,5565,6427
10539,5566,143
10540,5566,140
10541,5566,26
10542,5566,9
10543,5566,4981
10544,5567,1264
10545,5567,9
10546,5567,140
10547,5567,4981
10548,5568,9110
10549,5568,4715
10550,5568,4718
10551,5568,6947
10552,5568,1618
10553,5568,30
10554,5568,16
10555,5568,26
10556,5569,9110
10557,5569,4715
10558,5569,4718
10559,5569,6947
10560,5569,1618
10561,5569,30
10562,5569,16
10563,5569,26
10564,5570,26
10565,5570,140
10566,5570,1449
10567,5570,8645
10568,5571,26
10569,5571,140
10570,5572,26
10571,5573,26
10572,5576,141
10573,5576,5604
10574,5577,141
10575,5578,141
10576,5580,141
10577,5580,5604
10578,5580,5587
10579,5581,141
10580,5581,8725
10581,5581,3937
10582,5581,8773
10583,5582,141
10584,5584,141
10585,5584,8606
10586,5586,141
10587,5587,141
10588,5587,5616
10589,5588,261
10590,5588,141
10591,5589,141
10592,5590,141
10593,5591,8653
10594,5591,141
10595,5592,1984
10596,5592,1810
10597,5592,1806
10598,5592,1808
10599,5592,1618
10600,5594,141
10601,5594,5604
10602,5594,5616
10603,5594,5600
10604,5595,141
10605,5596,5604
10606,5596,141
10607,5596,5587
10608,5597,967
10609,5597,141
10610,5598,141
10611,5599,2078
10612,5600,5604
10613,5600,141
10614,5602,141
10615,5603,141
10616,5604,141
10617,5605,141
10618,5606,141
10619,5606,8725
10620,5607,141
10621,5608,141
10622,5609,141
10623,5610,141
10624,5611,141
10625,5612,141
10626,5612,2078
10627,5612,7895
10628,5613,141
10629,5614,141
10630,5615,8652
10631,5615,250
10632,5615,141
10633,5616,141
10634,5616,5604
10635,5616,261
10636,5618,141
10637,5626,142
10638,5627,142
10639,5628,142
10640,5630,142
10641,5631,142
10642,5632,5619
10643,5633,142
10644,5637,142
10645,5639,7908
10646,5640,142
10647,5641,5639
10648,5641,142
10649,5642,597
10650,5642,41
10651,5642,7898
10652,5642,458
10653,5642,17
10654,5642,369
10655,5642,8627
10656,5642,123
10657,5642,142
10658,5642,4867
10659,5642,7905
10660,5642,238
10661,5642,0
10662,5646,142
10663,5647,142
10664,5649,41
10665,5649,70
10666,5649,123
10667,5649,7905
10668,5649,17
10669,5650,142
10670,5652,602
10671,5652,1809
10672,5652,1810
10673,5652,1806
10674,5652,3856
10675,5652,1807
10676,5652,1983
10677,5652,6884
10678,5652,199
10679,5652,142
10680,5652,7615
10681,5652,144
10682,5653,5619
10683,5656,5619
10684,5656,3937
10685,5660,142
10686,5662,5619
10687,5664,5619
10688,5664,2826
10689,5671,143
10690,5671,4681
10691,5672,143
10692,5674,1983
10693,5674,143
10694,5674,26
10695,5677,26
10696,5677,14
10697,5677,31
10698,5678,4007
10699,5678,1812
10700,5678,143
10701,5679,1617
10702,5679,5065
10703,5682,143
10704,5682,349
10705,5683,1263
10706,5683,140
10707,5683,128
10708,5684,167
10709,5685,26
10710,5685,5041
10711,5685,143
10712,5686,2867
10713,5686,17
10714,5686,350
10715,5686,1
10716,5686,40
10717,5686,143
10718,5686,30
10719,5686,87
10720,5686,60
10721,5686,15
10722,5686,11
10723,5686,86
10724,5686,29
10725,5686,54
10726,5686,61
10727,5686,23
10728,5686,48
10729,5686,10
10730,5686,20
10731,5686,59
10732,5686,85
10733,5686,7905
10734,5686,1495
10735,5686,278
10736,5686,8267
10737,5686,0
10738,5686,1488
10739,5686,1489
10740,5686,1475
10741,5686,6
10742,5686,72
10743,5686,1491
10744,5686,3
10745,5686,18
10746,5688,26
10747,5688,143
10748,5688,0
10749,5689,8716
10750,5690,143
10751,5692,26
10752,5692,8635
10753,5692,8644
10754,5692,8645
10755,5694,26
10756,5694,143
10757,5695,167
10758,5695,143
10759,5696,3855
10760,5697,143
10761,5697,8716
10762,5697,8671
10763,5697,8709
10764,5697,2657
10765,5699,143
10766,5700,143
10767,5701,143
10768,5703,143
10769,5703,1475
10770,5704,6427
10771,5705,1492
10772,5705,8717
10773,5706,26
10774,5706,14
10775,5706,31
10776,5707,140
10777,5707,6175
10778,5707,30
10779,5709,143
10780,5711,144
10781,5712,2078
10782,5715,2382
10783,5717,5753
10784,5719,144
10785,5719,1488
10786,5720,8709
10787,5720,2827
10788,5721,3174
10789,5721,38
10790,5722,138
10791,5725,154
10792,5725,144
10793,5726,2251
10794,5728,1492
10795,5728,8681
10796,5728,8671
10797,5728,8665
10798,5728,8687
10799,5728,8742
10800,5728,8724
10801,5728,8652
10802,5728,1079
10803,5728,14
10804,5728,31
10805,5728,1509
10806,5728,9
10807,5728,26
10808,5728,8622
10809,5728,1521
10810,5728,8729
10811,5728,597
10812,5728,1811
10813,5728,1810
10814,5728,1983
10815,5728,1806
10816,5728,82
10817,5728,144
10818,5728,1078
10819,5728,33
10820,5729,144
10821,5730,602
10822,5730,8164
10823,5730,3143
10824,5730,3408
10825,5730,1618
10826,5730,1078
10827,5730,8698
10828,5730,7905
10829,5730,4593
10830,5730,1809
10831,5730,1806
10832,5730,8099
10833,5730,3637
10834,5730,82
10835,5730,144
10836,5730,8754
10837,5730,6427
10838,5730,5855
10839,5731,144
10840,5733,294
10841,5733,82
10842,5733,144
10843,5735,8
10844,5735,7905
10845,5735,17
10846,5735,144
10847,5738,144
10848,5738,82
10849,5738,610
10850,5738,227
10851,5738,7905
10852,5738,302
10853,5738,1807
10854,5738,1810
10855,5738,1618
10856,5738,1806
10857,5739,202
10858,5739,254
10859,5739,144
10860,5739,82
10861,5739,5489
10862,5741,5914
10863,5741,2848
10864,5741,8624
10865,5741,4169
10866,5741,1806
10867,5742,144
10868,5744,5415
10869,5744,5404
10870,5744,5417
10871,5744,138
10872,5745,144
10873,5746,144
10874,5747,601
10875,5747,144
10876,5747,6884
10877,5749,1806
10878,5749,1809
10879,5749,1808
10880,5749,1812
10881,5749,601
10882,5749,602
10883,5749,294
10884,5749,144
10885,5749,138
10886,5749,33
10887,5752,176
10888,5752,144
10889,5752,8164
10890,5764,1488
10891,5787,145
10892,5787,5804
10893,5800,5799
10894,5804,4391
10895,5807,146
10896,5807,1079
10897,5807,5064
10898,5807,14
10899,5807,8653
10900,5811,146
10901,5812,146
10902,5812,5842
10903,5817,5828
10904,5818,5843
10905,5819,146
10906,5822,65
10907,5822,5843
10908,5826,146
10909,5827,146
10910,5827,3856
10911,5828,6427
10912,5829,146
10913,5829,6184
10914,5832,5835
10915,5832,146
10916,5835,1618
10917,5837,146
10918,5838,5852
10919,5840,6130
10920,5840,146
10921,5840,1079
10922,5840,14
10923,5840,256
10924,5840,31
10925,5840,160
10926,5842,146
10927,5842,1618
10928,5844,7313
10929,5844,146
10930,5845,146
10931,5850,7852
10932,5850,1220
10933,5850,146
10934,5851,146
10935,5852,2217
